MMSI,Latitude,Longitude,COG,SOG,Time
235108057,52.4759,1.7578,339.0,0.0,20/11/2018 15:23:54.731
235018872,52.4732,1.7511,360.0,0.2,20/11/2018 15:23:54.852
246846000,51.036,1.6578,47.0,8.1,20/11/2018 15:23:55.089
636014391,51.8324,2.5965,21.0,15.0,20/11/2018 15:23:55.117
235022613,51.4446,0.3944,187.2,0.1,20/11/2018 15:23:55.229
232017797,51.4953,0.0629,360.0,0.0,20/11/2018 15:23:55.367
235089286,51.4049,0.5329,360.0,0.0,20/11/2018 15:23:55.471
205111000,51.2316,2.9254,311.7,0.0,20/11/2018 15:23:55.612
205072000,51.257,2.8638,252.0,1.4,20/11/2018 15:23:56.256
232008023,51.9485,1.2474,276.1,0.1,20/11/2018 15:23:56.573
256947000,51.5055,0.5178,136.0,0.1,20/11/2018 15:23:56.580
235099364,51.9476,1.2917,360.0,102.3,20/11/2018 15:23:56.583
249679000,51.4699,0.2513,124.0,0.0,20/11/2018 15:23:56.914
235091503,51.957,1.301,199.5,2.0,20/11/2018 15:23:56.918
235096462,50.7937,0.3245,333.7,0.0,20/11/2018 15:23:56.975
235005980,52.4754,1.7196,330.0,0.0,20/11/2018 15:23:57.098
229398000,51.4506,0.3635,304.0,0.0,20/11/2018 15:23:57.148
232814000,52.636,1.7661,178.9,7.2,20/11/2018 15:23:57.382
305234000,51.188,1.6807,228.0,17.3,20/11/2018 15:23:57.497
232002280,51.3915,1.3828,0.0,0.0,20/11/2018 15:23:57.691
352672000,51.4792,0.892,78.0,11.4,20/11/2018 15:23:57.839
220234000,50.9788,1.2894,216.6,13.5,20/11/2018 15:23:57.849
538005036,51.4594,1.4262,114.8,10.6,20/11/2018 15:23:57.850
235082717,50.9716,1.82,259.9,17.0,20/11/2018 15:23:57.859
244230000,51.232,2.9307,165.0,0.0,20/11/2018 15:23:58.060
311702000,51.1335,1.7972,56.0,10.3,20/11/2018 15:23:58.420
229107000,51.0957,1.7574,44.4,7.0,20/11/2018 15:23:58.769
232011626,51.41,0.6117,271.2,9.1,20/11/2018 15:23:59.364
219018271,50.6564,1.3237,46.4,11.2,20/11/2018 15:23:59.573
314377000,51.1065,1.5299,229.4,10.5,20/11/2018 15:23:59.575
636092138,52.456,2.6601,1.0,9.7,20/11/2018 15:23:59.648
235056698,51.8507,0.9652,70.0,0.0,20/11/2018 15:23:59.774
235117092,51.4696,0.3209,290.1,6.4,20/11/2018 15:23:59.964
212542000,50.8421,1.0113,235.8,10.3,20/11/2018 15:24:00.256
235011848,51.4447,0.3968,220.5,0.1,20/11/2018 15:24:00.314
235103062,52.4731,1.7519,360.0,0.0,20/11/2018 15:24:00.398
235004740,51.3294,1.42,360.0,0.0,20/11/2018 15:24:01.120
244642000,50.8581,1.0479,229.0,12.7,20/11/2018 15:24:01.167
232001240,51.4552,0.2758,43.1,0.0,20/11/2018 15:24:01.184
205654000,51.2276,2.9328,145.0,0.0,20/11/2018 15:24:01.413
227104700,51.0946,1.7115,199.0,4.2,20/11/2018 15:24:01.542
235000164,51.9508,1.315,251.4,0.0,20/11/2018 15:24:01.605
233344000,52.0947,1.7495,61.9,2.1,20/11/2018 15:24:02.574
636092275,51.257,1.6616,198.5,13.4,20/11/2018 15:24:02.633
232017252,51.4091,0.5298,360.0,0.0,20/11/2018 15:24:02.701
564224000,51.0416,1.7713,83.9,7.7,20/11/2018 15:24:03.166
249988000,52.5286,2.1021,19.9,5.4,20/11/2018 15:24:03.641
563039700,51.9007,1.5611,3.7,11.8,20/11/2018 15:24:03.752
256757000,50.7672,0.9904,236.4,14.3,20/11/2018 15:24:04.299
244820666,52.475,1.7329,213.7,0.0,20/11/2018 15:24:04.308
227098010,51.0047,2.264,186.1,5.6,20/11/2018 15:24:04.384
244179000,51.5517,2.2745,230.7,4.8,20/11/2018 15:24:04.386
228068700,51.025,2.1721,340.9,13.2,20/11/2018 15:24:04.389
235070402,52.4731,1.7515,360.0,0.0,20/11/2018 15:24:04.445
253248000,51.2332,2.9291,73.8,0.0,20/11/2018 15:24:04.522
235078345,51.9474,1.2911,360.0,102.3,20/11/2018 15:24:04.978
235085345,51.4952,0.4569,3.5,0.4,20/11/2018 15:24:05.143
228006800,50.9747,1.8252,75.3,14.9,20/11/2018 15:24:05.268
246518000,50.6824,0.6411,231.5,16.3,20/11/2018 15:24:05.535
232001040,50.967,1.8493,360.0,0.0,20/11/2018 15:24:05.812
235010500,51.036,1.7332,101.1,19.6,20/11/2018 15:24:05.813
230652000,51.3218,2.3316,68.0,18.6,20/11/2018 15:24:05.814
235002016,52.0339,1.1519,195.0,0.0,20/11/2018 15:24:05.964
311297000,51.3089,1.854,220.5,19.1,20/11/2018 15:24:05.983
219114000,52.5796,1.7326,245.4,0.0,20/11/2018 15:24:06.609
352090000,50.9419,1.2402,221.0,14.3,20/11/2018 15:24:07.195
219624000,51.2674,2.1067,6.0,9.3,20/11/2018 15:24:07.276
235077805,52.04,1.1597,123.0,0.1,20/11/2018 15:24:07.481
209672000,51.0922,1.7778,45.0,9.1,20/11/2018 15:24:07.540
565028000,51.3242,2.1064,129.9,12.7,20/11/2018 15:24:07.541
255802950,52.4215,2.3171,189.0,9.9,20/11/2018 15:24:07.789
235077831,51.3296,1.422,287.0,0.0,20/11/2018 15:24:08.155
232017796,51.4978,0.0616,360.0,0.0,20/11/2018 15:24:08.381
233322000,51.4778,0.2313,135.1,11.7,20/11/2018 15:24:09.142
205206190,51.2213,2.9378,242.6,0.0,20/11/2018 15:24:09.250
244948000,50.672,0.8003,233.0,11.3,20/11/2018 15:24:09.616
209010000,51.4543,0.3516,236.7,0.0,20/11/2018 15:24:09.973
219019002,51.5912,2.9995,7.0,0.0,20/11/2018 15:24:10.118
235095775,51.2299,2.937,260.1,0.0,20/11/2018 15:24:10.245
235113944,51.9955,1.2712,313.6,0.0,20/11/2018 15:24:11.598
235105427,52.0349,1.1526,0.0,0.0,20/11/2018 15:24:11.672
235113125,51.9516,1.315,268.9,0.0,20/11/2018 15:24:11.724
232012317,50.7921,0.3276,360.0,0.0,20/11/2018 15:24:12.463
232001470,51.124,1.3352,62.0,0.1,20/11/2018 15:24:13.154
477423900,51.0146,1.3288,225.0,15.9,20/11/2018 15:24:13.205
218850000,50.7728,1.3936,29.8,14.7,20/11/2018 15:24:13.212
232001060,50.9688,1.8465,291.0,1.4,20/11/2018 15:24:13.282
232004784,51.1168,1.3117,156.1,0.0,20/11/2018 15:24:14.129
205088000,51.2331,2.9235,304.8,0.1,20/11/2018 15:24:14.432
308876000,51.4629,0.3309,98.6,0.0,20/11/2018 15:24:14.447
235089472,52.5973,1.7271,82.9,0.0,20/11/2018 15:24:16.587
228085000,51.0023,1.6389,305.0,19.8,20/11/2018 15:24:16.702
227142900,51.093,1.7229,211.3,3.8,20/11/2018 15:24:16.756
235003431,51.3392,1.4507,51.8,14.7,20/11/2018 15:24:16.869
219017204,51.2338,2.9283,307.6,0.0,20/11/2018 15:24:18.698
246414000,51.9483,1.2392,18.3,0.0,20/11/2018 15:24:19.104
372294000,52.5798,1.7422,93.0,0.0,20/11/2018 15:24:19.689
228283600,50.9684,1.8489,297.2,0.7,20/11/2018 15:24:19.913
235098066,51.4502,0.3484,267.7,8.5,20/11/2018 15:24:20.144
311041700,52.4246,2.3609,116.0,7.6,20/11/2018 15:24:20.370
227006730,51.04,2.3621,360.0,102.3,20/11/2018 15:24:20.690
256784000,51.2578,1.7992,207.0,12.4,20/11/2018 15:24:20.848
566783000,52.5765,1.7333,266.5,0.1,20/11/2018 15:24:21.184
351407000,51.4579,0.3571,161.2,0.0,20/11/2018 15:24:21.778
235090207,52.0523,1.1613,360.0,0.0,20/11/2018 15:24:21.838
205462900,51.2271,2.9195,280.8,0.0,20/11/2018 15:24:22.608
248759000,51.1057,1.733,188.2,11.0,20/11/2018 15:24:23.054
245381000,51.4543,2.8726,112.0,8.3,20/11/2018 15:24:23.404
256759000,51.5053,0.5195,1.0,0.1,20/11/2018 15:24:23.572
235096863,52.4764,1.7587,186.7,0.1,20/11/2018 15:24:23.662
232004783,51.1168,1.3117,188.0,0.3,20/11/2018 15:24:24.160
538003844,51.3808,1.891,208.3,11.3,20/11/2018 15:24:24.448
235085696,51.4456,0.3747,139.8,0.1,20/11/2018 15:24:24.620
256565000,51.2437,2.1826,61.6,13.0,20/11/2018 15:24:24.796
235006867,52.0486,1.1621,90.7,0.0,20/11/2018 15:24:25.245
205191000,50.7624,0.7069,120.9,4.6,20/11/2018 15:24:25.552
232011624,51.4477,0.3815,91.7,6.8,20/11/2018 15:24:25.771
244008000,51.9306,1.3924,266.7,10.6,20/11/2018 15:24:25.847
374032000,51.4593,0.3557,264.9,0.0,20/11/2018 15:24:25.971
235114598,51.4456,0.3744,23.2,0.2,20/11/2018 15:24:26.763
235026811,51.9485,1.2485,245.4,0.0,20/11/2018 15:24:26.771
219615000,51.6545,1.4502,217.0,0.3,20/11/2018 15:24:26.814
249040000,51.4505,0.3642,324.0,0.0,20/11/2018 15:24:28.115
205112000,51.2289,2.9303,254.3,0.1,20/11/2018 15:24:29.341
235103276,51.4602,0.2745,297.9,6.1,20/11/2018 15:24:29.343
235012605,51.4448,0.3959,225.3,0.0,20/11/2018 15:24:29.415
235069704,51.9511,1.3139,336.3,0.0,20/11/2018 15:24:29.702
226009690,51.0391,2.3769,0.0,0.0,20/11/2018 15:24:29.706
235095943,51.3757,2.4931,253.9,12.0,20/11/2018 15:24:29.771
232009504,51.9494,1.2901,313.7,0.0,20/11/2018 15:24:29.847
309281000,50.8837,1.4525,18.9,13.6,20/11/2018 15:24:29.918
235022603,51.4445,0.3944,0.0,0.0,20/11/2018 15:24:30.683
205541000,51.2226,2.9362,264.0,0.0,20/11/2018 15:24:30.963
245072000,52.5529,2.0031,8.3,6.6,20/11/2018 15:24:31.012
235072883,51.4548,0.3418,74.5,0.1,20/11/2018 15:24:31.808
212637000,51.2067,1.7279,231.1,16.2,20/11/2018 15:24:32.045
249444000,51.3648,2.0496,120.3,15.4,20/11/2018 15:24:32.280
311000448,51.4717,1.9673,213.6,14.2,20/11/2018 15:24:32.328
305530000,52.5607,1.972,142.0,1.2,20/11/2018 15:24:32.338
477585800,51.4549,0.3259,20.8,0.0,20/11/2018 15:24:33.068
235037917,51.951,1.3132,131.4,0.1,20/11/2018 15:24:33.538
235001841,50.7916,0.3263,103.0,0.0,20/11/2018 15:24:33.821
250000609,52.0413,1.1605,3.0,0.0,20/11/2018 15:24:34.071
246419000,51.0858,1.7508,36.3,4.8,20/11/2018 15:24:34.336
232003119,51.4623,0.2994,355.3,0.0,20/11/2018 15:24:35.101
245070000,52.5387,1.9619,170.9,6.8,20/11/2018 15:24:35.173
205591000,51.2312,2.9256,94.4,0.0,20/11/2018 15:24:35.390
235066459,52.4731,1.7511,95.6,0.0,20/11/2018 15:24:35.590
233009000,51.1231,1.3344,137.2,0.0,20/11/2018 15:24:35.749
374124000,51.0497,1.6545,51.0,10.3,20/11/2018 15:24:35.924
236553000,51.443,1.7348,18.9,8.6,20/11/2018 15:24:35.926
566725000,51.0787,1.8538,117.0,0.1,20/11/2018 15:24:35.927
235084467,51.3288,1.4207,223.3,0.0,20/11/2018 15:24:35.991
248058000,52.5855,2.7529,41.3,6.7,20/11/2018 15:24:36.761
227832880,51.0908,1.724,43.9,1.9,20/11/2018 15:24:36.934
244650814,51.4906,0.1834,228.4,0.0,20/11/2018 15:24:37.168
244597000,51.4605,0.3327,298.3,0.0,20/11/2018 15:24:37.424
253415000,51.2306,2.9356,251.0,0.0,20/11/2018 15:24:37.799
247386800,51.8307,1.501,358.8,0.9,20/11/2018 15:24:38.830
235103697,51.4447,0.3963,211.6,0.0,20/11/2018 15:24:38.890
636015020,51.3549,2.3549,248.8,8.8,20/11/2018 15:24:40.208
355468000,51.4588,0.3562,134.3,0.0,20/11/2018 15:24:40.883
249804000,51.5117,0.1527,58.0,0.1,20/11/2018 15:24:40.962
235099481,51.4481,0.3463,96.8,8.9,20/11/2018 15:24:41.044
319922000,50.7613,0.6064,60.8,6.1,20/11/2018 15:24:41.109
219876000,52.6791,2.0438,336.2,12.0,20/11/2018 15:24:41.291
563016500,51.4476,2.0101,220.4,11.9,20/11/2018 15:24:41.986
205737000,51.2288,2.9302,218.1,0.0,20/11/2018 15:24:42.230
518100373,51.4324,0.6892,211.3,0.0,20/11/2018 15:24:42.491
205595000,51.2269,2.9347,315.3,0.0,20/11/2018 15:24:43.108
235062747,52.4732,1.7515,170.4,0.2,20/11/2018 15:24:43.400
305847000,51.3788,2.9597,70.0,9.4,20/11/2018 15:24:43.980
235107401,51.3296,1.4221,170.1,0.0,20/11/2018 15:24:44.057
355481000,50.8863,1.1221,227.3,12.8,20/11/2018 15:24:44.114
564185000,51.3776,2.7232,69.4,8.5,20/11/2018 15:24:44.181
228096900,51.0637,1.6423,227.4,3.8,20/11/2018 15:24:44.222
305639000,51.3705,0.7625,310.6,0.0,20/11/2018 15:24:44.702
205557000,51.2361,2.9232,156.0,2.2,20/11/2018 15:24:45.074
205639000,51.2267,2.9345,305.9,0.0,20/11/2018 15:24:45.212
235069806,50.7944,0.3282,0.0,0.0,20/11/2018 15:24:45.384
235055098,51.4457,0.3711,314.4,0.0,20/11/2018 15:24:45.485
205792510,51.1405,2.7495,145.3,0.0,20/11/2018 15:24:45.547
205722410,51.1408,2.7406,230.6,0.0,20/11/2018 15:24:45.549
244700994,51.1329,2.7803,263.8,0.0,20/11/2018 15:24:45.551
205281530,51.1403,2.7447,355.5,0.0,20/11/2018 15:24:45.553
235094271,52.5825,1.7313,230.0,0.1,20/11/2018 15:24:45.621
209488000,50.7043,0.691,236.0,12.0,20/11/2018 15:24:45.742
232003331,52.599,1.7261,26.1,0.0,20/11/2018 15:24:45.758
227384000,51.1712,1.9033,246.1,1.3,20/11/2018 15:24:46.512
245928000,51.1847,1.8877,244.1,1.0,20/11/2018 15:24:46.540
235082716,50.9809,1.6562,110.3,20.2,20/11/2018 15:24:46.541
212931000,51.1879,1.9816,58.4,13.4,20/11/2018 15:24:47.770
205298790,50.7501,2.9521,76.1,5.6,20/11/2018 15:24:48.137
205261000,50.7573,0.7117,132.0,4.8,20/11/2018 15:24:48.724
664444000,51.5069,0.5246,260.0,0.0,20/11/2018 15:24:48.846
249486000,51.4504,0.3649,187.0,0.0,20/11/2018 15:24:48.916
219115000,51.4706,1.9958,216.1,16.6,20/11/2018 15:24:49.058
244750645,51.3624,1.7063,265.3,6.4,20/11/2018 15:24:49.063
219012162,51.23,2.9363,347.2,0.0,20/11/2018 15:24:49.345
235022612,51.4456,0.375,182.5,0.3,20/11/2018 15:24:49.755
636016321,51.5026,0.4904,166.3,0.0,20/11/2018 15:24:50.220
232000790,51.4481,0.3396,238.4,0.0,20/11/2018 15:24:50.549
351783000,50.7857,1.0257,233.9,15.6,20/11/2018 15:24:51.029
355507000,52.3241,2.3671,227.8,3.5,20/11/2018 15:24:51.297
220626000,51.2298,2.9367,229.9,0.0,20/11/2018 15:24:51.413
232007860,52.2326,1.937,49.0,2.2,20/11/2018 15:24:51.433
235114568,51.3297,1.4226,231.6,0.0,20/11/2018 15:24:51.565
636091104,51.963,1.2892,38.7,0.0,20/11/2018 15:24:51.935
235050291,52.601,1.7266,360.0,0.0,20/11/2018 15:24:51.942
636092741,51.9616,1.2924,26.5,0.0,20/11/2018 15:24:52.024
257206000,51.4591,0.3515,97.6,0.1,20/11/2018 15:24:52.263
235077715,51.0731,1.7216,292.4,10.2,20/11/2018 15:24:52.330
235091146,51.4912,0.1829,0.0,0.0,20/11/2018 15:24:52.337
309186000,51.4551,0.3539,193.3,0.0,20/11/2018 15:24:52.344
235039652,50.7894,0.3288,326.5,0.8,20/11/2018 15:24:52.395
210620000,52.5601,1.8784,224.5,0.5,20/11/2018 15:24:52.443
232008120,51.4448,0.396,178.2,0.0,20/11/2018 15:24:52.471
209361000,51.4613,0.3398,328.2,0.0,20/11/2018 15:24:52.531
235053693,51.4873,0.1762,218.3,0.0,20/11/2018 15:24:52.533
232005627,52.4753,1.7585,316.7,0.0,20/11/2018 15:24:52.659
232003580,51.4694,1.4324,282.6,7.8,20/11/2018 15:24:52.860
305996000,51.4491,0.3354,273.2,0.0,20/11/2018 15:24:53.368
232007977,52.4758,1.7578,258.1,0.0,20/11/2018 15:24:53.687
311000463,52.5797,1.7436,44.6,0.1,20/11/2018 15:24:53.908
210819000,51.6462,1.3868,52.0,14.8,20/11/2018 15:24:54.112
000012388,52.0464,1.1625,185.5,0.1,20/11/2018 15:24:54.159
235102028,52.4757,1.7237,179.1,0.0,20/11/2018 15:24:54.258
305786000,51.4588,0.3487,1.0,0.0,20/11/2018 15:24:54.308
253112000,51.4643,0.454,5.0,0.0,20/11/2018 15:24:54.390
253465000,51.2313,2.9346,66.0,0.0,20/11/2018 15:24:54.395
235108057,52.4759,1.7578,336.9,0.1,20/11/2018 15:24:54.741
311037500,51.084,1.7247,45.2,9.5,20/11/2018 15:24:54.810
235112231,52.4757,1.7581,355.1,0.1,20/11/2018 15:24:54.872
235018872,52.4732,1.7511,360.0,0.1,20/11/2018 15:24:54.873
235089286,51.4049,0.533,360.0,0.0,20/11/2018 15:24:55.185
205115000,51.2038,2.7847,39.9,22.4,20/11/2018 15:24:55.268
235022613,51.4446,0.3944,189.7,0.1,20/11/2018 15:24:55.347
235114376,51.3296,1.4219,165.9,0.0,20/11/2018 15:24:55.350
246846000,51.0376,1.6604,48.0,8.3,20/11/2018 15:24:55.563
246836000,51.2245,2.9334,172.1,0.0,20/11/2018 15:24:55.745
255805777,50.7425,1.3773,19.0,8.2,20/11/2018 15:24:55.994
235017519,50.7914,0.3256,106.4,0.0,20/11/2018 15:24:56.085
205111000,51.2316,2.9254,305.4,0.2,20/11/2018 15:24:56.095
219491000,51.2319,2.9338,246.9,0.0,20/11/2018 15:24:56.118
205072000,51.2568,2.8632,236.0,2.1,20/11/2018 15:24:56.228
235091503,51.9573,1.3012,23.3,2.1,20/11/2018 15:24:56.468
235099364,51.9476,1.2917,360.0,102.3,20/11/2018 15:24:56.675
256947000,51.5054,0.5178,148.1,0.3,20/11/2018 15:24:56.728
249679000,51.4699,0.2513,124.0,0.0,20/11/2018 15:24:57.046
235005980,52.4754,1.7196,327.8,0.0,20/11/2018 15:24:57.106
002278000,50.967,1.8477,243.0,0.0,20/11/2018 15:24:57.349
232814000,52.634,1.7663,176.9,7.1,20/11/2018 15:24:57.363
305234000,51.1847,1.675,228.0,17.3,20/11/2018 15:24:57.481
235082717,50.9708,1.8122,260.9,18.6,20/11/2018 15:24:57.611
228231600,51.0948,1.7222,59.9,1.1,20/11/2018 15:24:57.612
220234000,50.9762,1.2853,224.2,13.6,20/11/2018 15:24:57.750
229398000,51.4506,0.3634,304.0,0.0,20/11/2018 15:24:57.828
244230000,51.232,2.9306,173.0,0.0,20/11/2018 15:24:58.038
311702000,51.1349,1.8011,62.0,10.3,20/11/2018 15:24:58.140
232010625,52.0079,1.1938,138.6,0.0,20/11/2018 15:24:58.276
352672000,51.4795,0.897,85.0,11.3,20/11/2018 15:24:58.384
219018271,50.6585,1.3273,47.0,11.2,20/11/2018 15:24:59.250
230357000,52.0432,2.1266,268.6,14.3,20/11/2018 15:24:59.352
229107000,51.0969,1.7596,46.2,6.6,20/11/2018 15:24:59.502
232011626,51.4099,0.6076,267.4,9.1,20/11/2018 15:24:59.543
636092138,52.4587,2.6602,0.0,9.6,20/11/2018 15:24:59.673
235056698,51.8507,0.9652,34.8,0.0,20/11/2018 15:25:00.367
235011848,51.4447,0.3968,220.5,0.1,20/11/2018 15:25:00.376
235103062,52.4731,1.7519,360.0,0.0,20/11/2018 15:25:00.458
235117092,51.4701,0.3182,306.4,6.3,20/11/2018 15:25:00.617
227104700,51.0936,1.7109,199.0,4.0,20/11/2018 15:25:01.199
205654000,51.2276,2.9328,145.0,0.0,20/11/2018 15:25:02.664
232001240,51.4552,0.2758,213.0,0.0,20/11/2018 15:25:02.668
232017252,51.4092,0.5298,360.0,0.0,20/11/2018 15:25:02.679
235000164,51.9508,1.315,263.8,0.0,20/11/2018 15:25:02.907
233344000,52.0949,1.7505,57.7,2.3,20/11/2018 15:25:04.097
636092275,51.2535,1.6597,198.3,13.4,20/11/2018 15:25:04.166
244642000,50.8557,1.0435,233.0,12.7,20/11/2018 15:25:05.741
249988000,52.5301,2.103,19.3,5.9,20/11/2018 15:25:06.022
226183000,51.1137,1.7303,5.5,1.7,20/11/2018 15:25:06.922
228006800,50.9747,1.831,105.9,13.1,20/11/2018 15:25:06.971
227141900,51.0951,1.73,31.5,0.3,20/11/2018 15:25:06.972
564224000,51.0418,1.7747,84.7,7.3,20/11/2018 15:25:06.973
232001040,50.9669,1.8492,360.0,0.0,20/11/2018 15:25:06.974
565028000,51.3222,2.1105,117.5,12.2,20/11/2018 15:25:07.284
235070402,52.4731,1.7515,360.0,0.0,20/11/2018 15:25:07.561
232013257,52.0515,1.1612,168.9,0.0,20/11/2018 15:25:07.569
246518000,50.6797,0.6354,232.5,16.3,20/11/2018 15:25:09.589
235085345,51.4952,0.4569,25.2,0.2,20/11/2018 15:25:09.778
235086068,51.3296,1.4215,342.4,0.0,20/11/2018 15:25:10.176
235010500,51.0349,1.7416,96.9,19.7,20/11/2018 15:25:10.184
311297000,51.3048,1.8485,219.5,19.1,20/11/2018 15:25:10.331
235117803,52.469,1.7407,277.2,0.0,20/11/2018 15:25:10.452
209010000,51.4543,0.3516,236.7,0.0,20/11/2018 15:25:11.421
352090000,50.939,1.236,221.8,14.2,20/11/2018 15:25:11.649
247003000,52.7421,2.1311,293.0,9.9,20/11/2018 15:25:12.917
209672000,51.0938,1.7808,47.0,9.5,20/11/2018 15:25:12.947
256757000,50.7648,0.9848,235.1,14.2,20/11/2018 15:25:13.223
219624000,51.27,2.1072,7.0,9.5,20/11/2018 15:25:13.323
255802950,52.4189,2.3167,184.0,9.9,20/11/2018 15:25:13.663
308876000,51.463,0.331,98.6,0.0,20/11/2018 15:25:14.139
235077831,51.3296,1.422,318.7,0.0,20/11/2018 15:25:14.261
314377000,51.1043,1.5258,230.5,10.7,20/11/2018 15:25:14.282
232017796,51.4978,0.0617,360.0,0.0,20/11/2018 15:25:14.637
233322000,51.4754,0.235,135.5,11.8,20/11/2018 15:25:14.779
232002280,51.3916,1.3825,0.0,0.0,20/11/2018 15:25:14.993
235106809,52.4744,1.7135,117.1,0.1,20/11/2018 15:25:14.996
235004740,51.3294,1.42,360.0,0.0,20/11/2018 15:25:15.058
257082000,51.3272,2.3651,66.9,3.5,20/11/2018 15:25:16.239
228085000,51.0052,1.6329,310.7,19.4,20/11/2018 15:25:16.240
636017389,51.0635,1.834,319.3,0.4,20/11/2018 15:25:16.241
232001060,50.9688,1.8458,279.0,1.5,20/11/2018 15:25:16.243
235003431,51.342,1.4552,54.3,16.9,20/11/2018 15:25:16.438
245176000,51.5188,1.0086,320.1,0.5,20/11/2018 15:25:16.731
235113125,51.9516,1.315,268.9,0.0,20/11/2018 15:25:16.754
232001470,51.124,1.3352,234.0,0.0,20/11/2018 15:25:17.460
250000256,52.3191,1.6651,51.9,0.0,20/11/2018 15:25:17.482
235116489,51.4039,0.5336,109.7,0.0,20/11/2018 15:25:18.597
232017797,51.4953,0.0628,360.0,0.0,20/11/2018 15:25:18.880
205294000,51.2321,2.9357,254.4,0.0,20/11/2018 15:25:19.403
205088000,51.2331,2.9235,304.8,0.1,20/11/2018 15:25:19.448
275402000,50.9579,1.8625,181.7,0.0,20/11/2018 15:25:19.677
227144600,51.0884,1.6938,2.4,2.5,20/11/2018 15:25:19.969
235060766,52.0517,1.1612,339.7,0.0,20/11/2018 15:25:20.341
253609000,51.2295,2.9273,25.0,12.9,20/11/2018 15:25:20.431
235041032,51.7292,0.6739,360.0,0.0,20/11/2018 15:25:20.650
235052172,52.5967,1.7272,360.0,0.1,20/11/2018 15:25:20.734
230653000,51.4891,0.7984,267.6,17.1,20/11/2018 15:25:21.238
235004900,52.2199,2.2098,78.4,2.0,20/11/2018 15:25:21.492
235098066,51.4502,0.3451,280.2,7.8,20/11/2018 15:25:22.044
664296000,51.536,1.4805,147.0,0.1,20/11/2018 15:25:22.419
477423900,51.0111,1.3227,228.0,16.0,20/11/2018 15:25:22.674
218850000,50.7767,1.3971,30.1,14.8,20/11/2018 15:25:23.174
235095777,51.23,2.937,0.0,0.0,20/11/2018 15:25:23.327
351407000,51.4579,0.3572,349.1,0.0,20/11/2018 15:25:24.002
205206190,51.2213,2.9378,241.7,0.0,20/11/2018 15:25:24.431
230652000,51.3243,2.3406,68.3,18.7,20/11/2018 15:25:24.486
235028825,51.0483,2.1438,297.0,18.3,20/11/2018 15:25:24.488
256784000,51.2547,1.797,205.0,12.4,20/11/2018 15:25:24.489
219017204,51.2337,2.9284,307.6,0.0,20/11/2018 15:25:24.627
256759000,51.5055,0.5195,338.0,0.2,20/11/2018 15:25:24.635
314465000,51.3491,2.2658,288.9,11.0,20/11/2018 15:25:24.871
311041700,52.4237,2.3641,115.0,7.1,20/11/2018 15:25:24.956
232011624,51.4476,0.3844,86.2,7.0,20/11/2018 15:25:25.809
235113128,51.9511,1.3134,247.8,0.0,20/11/2018 15:25:25.879
209214000,51.0132,1.6303,42.6,8.4,20/11/2018 15:25:26.040
228283600,50.9685,1.8486,330.8,0.7,20/11/2018 15:25:26.041
232004784,51.1168,1.3117,14.5,0.0,20/11/2018 15:25:26.117
374032000,51.4592,0.3557,264.9,0.0,20/11/2018 15:25:26.229
235114598,51.4456,0.3744,161.4,0.2,20/11/2018 15:25:26.237
249962000,51.4678,0.8104,252.0,13.9,20/11/2018 15:25:26.809
248759000,51.1031,1.733,190.1,8.5,20/11/2018 15:25:26.969
256565000,51.2455,2.1876,60.4,13.0,20/11/2018 15:25:26.970
538003844,51.3781,1.8886,208.7,11.3,20/11/2018 15:25:26.971
563101000,51.5388,1.7819,113.2,2.0,20/11/2018 15:25:26.973
235085696,51.4456,0.3747,141.7,0.1,20/11/2018 15:25:27.301
227142900,51.0919,1.7219,206.8,3.9,20/11/2018 15:25:28.450
244008000,51.9304,1.3876,263.8,10.5,20/11/2018 15:25:28.466
235012605,51.4448,0.396,225.3,0.0,20/11/2018 15:25:29.060
235026811,51.9485,1.2485,257.5,0.0,20/11/2018 15:25:29.489
229879000,51.424,1.8821,206.2,10.2,20/11/2018 15:25:30.145
538004273,51.3615,2.8203,87.5,10.4,20/11/2018 15:25:30.395
249040000,51.4505,0.3642,324.0,0.0,20/11/2018 15:25:30.743
235103276,51.4611,0.2722,306.9,6.2,20/11/2018 15:25:31.464
235108059,52.476,1.7571,215.4,0.0,20/11/2018 15:25:31.562
309281000,50.8872,1.4544,15.9,13.4,20/11/2018 15:25:31.694
205112000,51.2289,2.9303,256.8,0.1,20/11/2018 15:25:31.906
232009504,51.9494,1.2901,313.7,0.0,20/11/2018 15:25:32.484
253223000,51.2175,2.9431,338.0,0.0,20/11/2018 15:25:32.641
255801480,51.4628,2.8849,357.4,1.0,20/11/2018 15:25:32.933
205272000,51.2639,2.7988,200.8,4.4,20/11/2018 15:25:32.939
205281000,51.1342,2.7471,0.0,0.0,20/11/2018 15:25:32.940
212542000,50.8396,1.0059,233.4,10.3,20/11/2018 15:25:32.955
305530000,52.5605,1.9723,84.0,0.6,20/11/2018 15:25:33.043
355420000,51.1518,1.6492,226.0,13.3,20/11/2018 15:25:33.098
245072000,52.5546,2.0039,23.3,5.9,20/11/2018 15:25:33.124
205541000,51.2226,2.9363,262.3,0.0,20/11/2018 15:25:33.228
235022603,51.4445,0.3944,0.0,0.0,20/11/2018 15:25:33.342
235072883,51.4548,0.3418,360.0,0.0,20/11/2018 15:25:33.431
